transaction_id,customer_id,age,gender,annual_income,account_open_date,credit_score,segment,transaction_date,transaction_type,amount,merchant,merchant_category,channel,balance_after,is_fraud,transaction_month,transaction_dayofweek,is_large_tx,amount_log,year
1160,13186,44,Male,146683,2020-11-05,354,Mass Market,2025-05-31,debit,1178,Foster-Pham,Investment,online,98902,False,5,5,False,7.072421900537371,2025
1161,12573,25,Male,225827,2024-10-22,360,Affluent,2025-01-02,debit,4759,"Davis, Simpson and Bradley",Restaurants,branch,72964,False,1,3,True,8.468002947225466,2025
1162,12599,36,Male,222918,2017-10-16,819,Student,2024-12-24,debit,401,Clay-Patel,Rent,atm,90417,False,12,1,False,5.996452088619021,2024
1163,14033,59,Other,56307,2018-05-25,571,Mass Market,2025-09-15,debit,3819,Boyd-Gonzales,Salary,branch,70440,False,9,0,True,8.24800570160062,2025
1164,18428,18,Other,246239,2024-05-17,545,Mass Market,2025-01-18,credit,2417,Graham Inc,Utilities,online,35677,False,1,5,False,7.790696031174738,2025
1165,11304,74,Male,100280,2021-02-03,475,High Net Worth,2025-07-23,credit,4874,Valdez and Sons,Education,branch,49830,False,7,2,True,8.491875383431948,2025
1166,17368,46,Female,170939,2023-01-19,616,Mass Market,2025-12-01,credit,4902,Smith LLC,Online Retail,atm,52536,False,12,0,True,8.497602541651233,2025
1167,15877,62,Male,76523,2025-12-01,430,Mass Market,2025-11-08,credit,4270,"Grant, Ford and Decker",Restaurants,online,8922,False,11,5,True,8.359603270841466,2025
1168,11301,66,Female,235233,2025-11-11,401,High Net Worth,2025-10-04,debit,4838,"Lane, Patel and Martin",Salary,mobile_app,96696,False,10,5,True,8.48446336679332,2025
1169,12541,52,Female,157450,2017-08-17,609,Student,2025-09-01,credit,590,Faulkner-Stewart,Investment,online,67561,False,9,0,False,6.3818160174060985,2025
1170,12051,57,Female,235757,2016-12-16,591,Affluent,2025-04-26,credit,830,Roberts PLC,Entertainment,atm,13220,False,4,5,False,6.7226297948554485,2025
1171,16809,31,Male,127669,2019-03-10,794,Mass Market,2025-07-24,debit,1257,Malone-Carter,Education,branch,45958,False,7,3,False,7.1372784372603855,2025
1172,18633,52,Female,228030,2018-03-27,660,Mass Market,2025-10-09,debit,133,Anderson PLC,Investment,mobile_app,53380,False,10,3,False,4.897839799950911,2025
1173,18996,65,Male,178998,2020-11-30,637,Mass Market,2025-06-20,debit,4449,Kaufman PLC,Utilities,mobile_app,2766,False,6,4,True,8.400659375160286,2025
1174,10074,62,Other,123215,2024-08-20,309,Affluent,2025-01-20,debit,1884,Cortez PLC,Salary,branch,84018,False,1,0,False,7.541683099882111,2025
1175,16981,37,Male,118707,2024-04-19,348,Affluent,2025-04-11,debit,533,Bird-Brown,Entertainment,atm,33159,False,4,4,False,6.280395838960195,2025
1176,15475,73,Female,164252,2025-11-17,786,High Net Worth,2024-12-15,credit,3133,"Gould, Villarreal and Crane",Utilities,online,10935,False,12,6,True,8.050065422915965,2024
1177,18232,66,Female,112837,2018-05-20,620,Mass Market,2025-07-31,credit,4234,Clark-Liu,Utilities,atm,3784,False,7,3,True,8.351138607086154,2025
1178,17184,30,Female,138070,2016-05-11,432,Affluent,2025-07-17,debit,3208,Brown LLC,Rent,mobile_app,88586,False,7,3,True,8.073714641109857,2025
1179,15796,55,Male,188003,2024-03-19,382,Mass Market,2025-10-13,debit,2795,"Griffin, Glover and Fernandez",Education,online,20221,False,10,0,False,7.935945103353701,2025
1180,17141,66,Female,175086,2023-09-15,356,Mass Market,2025-04-09,credit,2128,Hensley-Clark,Salary,online,29179,False,4,2,False,7.663407664893479,2025
1181,11622,63,Male,247544,2019-06-24,675,Affluent,2025-08-20,debit,1220,"Edwards, Jones and Garcia",Healthcare,branch,18069,False,8,2,False,7.107425474110705,2025
1182,18041,66,Female,99872,2025-04-06,648,Mass Market,2025-09-04,debit,1036,Matthews Inc,Groceries,atm,35682,False,9,3,False,6.9440872082295275,2025
1183,10341,25,Male,209574,2024-01-29,570,Affluent,2025-10-18,credit,4127,Evans-Davis,Investment,online,56268,False,10,5,True,8.325548307161398,2025
1184,12074,60,Male,107736,2023-06-22,782,Affluent,2025-01-22,credit,4271,Hughes LLC,Salary,branch,91530,False,1,2,True,8.35983738064003,2025
1185,17992,37,Female,25470,2021-12-04,410,Student,2025-02-19,credit,507,Obrien-Berry,Groceries,atm,94303,False,2,2,False,6.230481447578482,2025
1186,10645,50,Male,247467,2019-04-01,375,Affluent,2025-05-19,debit,4539,Reid-Rodgers,Online Retail,mobile_app,77818,False,5,0,True,8.420682291035394,2025
1187,14263,43,Male,166025,2024-12-26,457,High Net Worth,2025-04-22,debit,2815,Diaz-Snow,Utilities,mobile_app,20110,False,4,1,False,7.943072717277933,2025
1188,18801,56,Male,189579,2020-12-13,831,Affluent,2025-11-16,credit,4942,Carter-Santana,Salary,atm,31232,False,11,6,True,8.505727713306959,2025
1189,16136,38,Male,112969,2016-07-21,628,Mass Market,2025-04-26,debit,1703,Hanna-Barrett,Online Retail,online,44273,False,4,5,False,7.440733707389261,2025
1190,18646,70,Female,111493,2016-07-24,421,Mass Market,2025-05-05,credit,4768,Carter-Davis,Education,online,70487,False,5,0,True,8.469891918298224,2025
1191,19900,66,Female,26523,2017-03-30,340,Affluent,2025-08-10,debit,734,Anderson-Robbins,Utilities,mobile_app,55210,False,8,6,False,6.5998704992128365,2025
1192,12969,59,Male,237995,2021-04-11,466,Affluent,2025-05-14,debit,385,Delgado Inc,Utilities,mobile_app,73191,False,5,2,False,5.955837369464831,2025
1193,13028,60,Male,208262,2018-08-02,322,Affluent,2024-12-29,debit,4408,Boone-Moody,Restaurants,online,29461,False,12,6,True,8.391403185357937,2024
1194,17643,71,Male,198833,2024-11-11,578,Mass Market,2025-01-05,debit,2462,White Group,Transfers,atm,4610,False,1,6,False,7.809135398120538,2025
1195,12681,58,Male,51169,2021-04-28,768,Mass Market,2025-02-01,credit,3869,Meadows-Mckinney,Groceries,mobile_app,56973,False,2,5,True,8.261009786023827,2025
1196,13629,26,Female,65641,2022-01-12,699,Mass Market,2025-06-16,debit,1696,"Anderson, Lara and Owen",Education,online,97153,False,6,0,False,7.436617265234227,2025
1197,14225,41,Female,174062,2020-08-27,308,Affluent,2025-02-07,credit,4813,"Erickson, Hartman and Wise",Entertainment,atm,83004,False,2,4,True,8.479283618343016,2025
1198,13067,54,Male,49661,2017-06-02,312,Affluent,2025-01-03,credit,266,"Lambert, Cross and Rose",Entertainment,branch,7583,False,1,4,False,5.58724865840025,2025
1199,15941,66,Male,164491,2020-06-18,351,Affluent,2025-07-22,debit,4504,Foster-Robinson,Healthcare,atm,25583,False,7,1,True,8.412943170042439,2025
1200,11386,58,Male,34457,2022-01-26,508,Mass Market,2025-02-12,credit,3610,"Morgan, Stewart and Nelson",Salary,online,17701,False,2,2,True,8.191740021277457,2025
1201,12866,34,Female,87600,2024-03-18,849,Mass Market,2025-11-01,debit,60,"Lopez, Davis and Donaldson",Travel,atm,6880,False,11,5,False,4.110873864173311,2025
1202,14788,41,Other,123619,2021-03-16,701,Affluent,2025-05-10,credit,604,"Santiago, Tucker and Hodges",Education,online,89257,False,5,5,False,6.405228458030842,2025
1203,15490,38,Male,96102,2018-03-18,490,Affluent,2025-02-28,debit,4923,"Gutierrez, Sutton and Barton",Salary,mobile_app,51845,False,2,4,True,8.501876487304344,2025
1204,14124,68,Male,53085,2019-12-01,350,Mass Market,2025-04-21,debit,4741,Powell Ltd,Travel,branch,92390,False,4,0,True,8.464214266625351,2025
1205,18340,56,Female,117064,2021-09-24,692,Affluent,2025-01-28,debit,3883,"Garza, Greene and Kennedy",Restaurants,mobile_app,72417,False,1,1,True,8.264620829411216,2025
1206,13850,72,Female,201726,2017-03-15,599,Mass Market,2025-10-18,debit,3446,"Howard, Craig and Gardner",Entertainment,mobile_app,3722,False,10,5,True,8.145259566516865,2025
1207,15415,58,Male,157202,2016-12-24,495,Affluent,2025-11-18,credit,1082,"Henson, Franklin and Hayes",Education,online,20077,False,11,1,False,6.9874902470009905,2025
1208,17679,56,Male,125723,2018-07-13,716,High Net Worth,2025-10-20,debit,1486,Ewing Ltd,Utilities,online,80868,False,10,0,False,7.304515946460155,2025
1209,16819,30,Male,153114,2022-04-26,719,Affluent,2025-11-20,debit,4880,Brown-Banks,Transfers,online,13229,False,11,3,True,8.493105395887147,2025
1210,19328,28,Female,90134,2021-06-22,821,Affluent,2025-11-17,debit,3030,Roman-Flores,Rent,online,73338,False,11,0,True,8.016647877057803,2025
1211,18378,63,Male,62982,2024-05-15,655,Mass Market,2025-08-10,credit,1674,Hood and Sons,Transfers,mobile_app,61679,False,8,6,False,7.423568444259167,2025
1212,19442,36,Male,249494,2021-06-14,447,Affluent,2025-06-17,debit,4502,Morgan Inc,Salary,online,87637,False,6,1,True,8.412499120301572,2025
1213,11333,28,Female,85185,2016-10-14,664,Affluent,2025-11-05,debit,2740,Kirby-Allison,Healthcare,online,11439,False,11,2,False,7.916078096302786,2025
1214,14150,30,Male,53477,2023-10-14,663,Affluent,2025-04-05,debit,1405,"Russell, Harper and Perry",Entertainment,mobile_app,35902,False,4,5,False,7.2485040723706105,2025
1215,16766,63,Female,134161,2025-09-17,701,Affluent,2025-06-02,debit,3907,Sparks-Brady,Online Retail,branch,2598,False,6,0,True,8.270781013162674,2025
1216,12711,62,Male,72709,2024-01-20,791,Mass Market,2025-10-10,credit,4634,"Caldwell, Hernandez and Mckinney",Online Retail,branch,92297,False,10,4,True,8.441391477999955,2025
1217,14853,18,Male,179788,2017-05-20,528,Student,2025-10-10,credit,4790,"Day, Ramirez and Martinez",Rent,atm,4052,False,10,4,True,8.474494436883122,2025
1218,16212,57,Female,98137,2025-02-11,836,Affluent,2025-07-24,credit,4055,"Merritt, Miller and Fleming",Investment,mobile_app,12741,False,7,3,True,8.30795254527102,2025
1219,17479,61,Male,56018,2025-03-12,567,Mass Market,2025-11-05,debit,2670,Allison Inc,Entertainment,online,69360,False,11,2,False,7.890208213109961,2025
1220,15408,36,Other,159133,2019-07-24,704,Affluent,2024-12-12,credit,2243,"Mitchell, Nelson and Barnett",Investment,atm,36288,False,12,3,False,7.716015266642587,2024
1221,19977,29,Female,159681,2022-03-17,310,Mass Market,2025-07-09,debit,3332,Cochran LLC,Education,branch,1249,False,7,2,True,8.11162807830774,2025
1222,17715,25,Male,55371,2022-05-25,619,Mass Market,2025-08-23,credit,4207,Lee-Johnson,Utilities,branch,22970,False,8,5,True,8.344742754417545,2025
1223,18942,25,Female,103021,2016-08-09,425,Mass Market,2025-08-12,debit,4228,Pope-Carroll,Healthcare,mobile_app,15565,False,8,1,True,8.34972083747249,2025
1224,11762,70,Male,171877,2019-02-07,605,Affluent,2025-10-25,debit,2111,"Singh, Hampton and Waters",Online Retail,online,56995,False,10,5,False,7.655390644826152,2025
1225,17101,62,Female,27857,2019-06-22,810,High Net Worth,2025-03-01,debit,1316,Johnson-Adkins,Rent,online,83994,False,3,5,False,7.183111701743281,2025
1226,17674,29,Male,162692,2020-01-29,388,Affluent,2025-05-23,debit,1647,Kramer LLC,Transfers,atm,51656,False,5,4,False,7.4073177104694174,2025
1227,16122,65,Female,28177,2022-03-01,654,Affluent,2025-10-30,debit,1150,"Silva, Hunter and Watts",Utilities,branch,62134,False,10,3,False,7.048386408721883,2025
1228,10481,50,Male,181183,2024-09-12,651,Mass Market,2025-09-21,credit,625,Smith-Fernandez,Online Retail,atm,45765,False,9,6,False,6.439350371100098,2025
1229,10153,62,Male,108578,2019-10-05,313,Mass Market,2025-05-26,debit,4662,"Harris, Tate and Beck",Transfers,atm,2014,False,5,0,True,8.44741429680832,2025
1230,17617,43,Female,235253,2017-08-18,556,Mass Market,2025-08-03,credit,4219,Mathis-Anderson,Education,atm,70480,False,8,6,True,8.347590407030058,2025
1231,11524,56,Female,109941,2024-07-20,508,Affluent,2025-10-11,debit,1576,"Murphy, Reed and Nichols",Investment,online,99252,False,10,5,False,7.3632795869630385,2025
1232,12120,45,Male,31826,2017-06-02,580,Student,2025-02-11,debit,986,Burgess-Lawson,Transfers,branch,14012,False,2,1,False,6.894670039433482,2025
1233,12343,22,Male,164962,2020-05-09,742,Mass Market,2025-05-13,credit,4806,"Gates, Walker and Harvey",Utilities,atm,57498,False,5,1,True,8.47782846789396,2025
1234,15136,25,Female,102428,2024-03-05,688,Affluent,2025-05-30,debit,1326,"Jordan, Jenkins and Tucker",Transfers,branch,68776,False,5,4,False,7.190676034332207,2025
1235,15760,42,Female,146044,2022-11-11,782,Student,2025-01-20,debit,2349,Burnett Group,Education,branch,61711,False,1,0,False,7.762170607138205,2025
1236,11240,44,Male,209103,2018-03-31,446,Mass Market,2025-04-08,credit,4366,Morales-Torres,Healthcare,atm,42530,False,4,1,True,8.381831553485561,2025
1237,10060,63,Male,95020,2017-08-18,578,Affluent,2025-04-28,debit,2106,Nelson Group,Investment,atm,79267,False,4,0,False,7.653020413804189,2025
1238,19130,40,Male,25495,2017-01-01,820,Affluent,2025-11-01,debit,388,Anderson Ltd,Utilities,mobile_app,18018,False,11,5,False,5.963579343618446,2025
1239,11639,47,Female,48481,2016-05-12,733,Affluent,2025-01-30,credit,3475,"Mitchell, Parsons and Walker",Healthcare,online,17916,False,1,3,True,8.153637486385282,2025
1240,16185,62,Male,162339,2018-10-28,443,Mass Market,2025-03-06,debit,2281,Fernandez-Lowe,Investment,branch,40376,False,3,3,False,7.732807530422021,2025
1241,17970,64,Male,137897,2025-04-16,588,Affluent,2025-02-10,credit,1056,Diaz-Wise,Rent,atm,93140,False,2,0,False,6.963189985870238,2025
1242,11252,40,Female,157815,2019-05-28,685,Affluent,2025-05-14,debit,1017,Harrison Ltd,Entertainment,atm,65046,False,5,2,False,6.925595197110468,2025
1243,14203,66,Male,205872,2016-11-08,313,Mass Market,2025-08-30,debit,119,Casey Inc,Investment,branch,58742,False,8,5,False,4.787491742782046,2025
1244,18363,64,Female,123475,2022-11-22,556,Affluent,2025-09-21,debit,2781,Martinez Ltd,Transfers,atm,85566,False,9,6,False,7.930925372483388,2025
1245,19650,37,Male,199845,2020-08-19,645,Mass Market,2025-02-27,credit,3893,Bird-Calderon,Restaurants,mobile_app,77125,False,2,3,True,8.267192185932146,2025
1246,13549,35,Male,77042,2016-01-24,644,High Net Worth,2025-08-31,debit,2610,Robertson-Peterson,Healthcare,branch,87519,False,8,6,False,7.8674885686991285,2025
1247,14197,35,Male,69476,2018-05-27,699,Affluent,2025-10-05,credit,3253,"Lutz, Hunt and Wilson",Education,atm,12437,False,10,6,True,8.087640287778983,2025
1248,17009,19,Female,243177,2024-09-22,506,High Net Worth,2025-04-18,debit,1015,Williams-Wise,Online Retail,branch,62146,False,4,4,False,6.923628628138427,2025
1249,16667,21,Male,48552,2023-07-12,471,Mass Market,2025-01-17,debit,4803,Johnston-Carter,Healthcare,atm,27618,False,1,4,True,8.477204183199873,2025
1250,12322,47,Female,216314,2021-08-20,763,Mass Market,2025-09-09,credit,315,Padilla Group,Online Retail,atm,50767,False,9,1,False,5.755742213586912,2025
1251,19828,50,Female,196844,2023-04-08,569,Mass Market,2025-03-13,debit,968,White Group,Salary,online,9705,False,3,3,False,6.876264611890766,2025
1252,14090,53,Female,194802,2021-04-02,520,Mass Market,2024-12-12,debit,963,Maldonado PLC,Transfers,branch,57146,False,12,3,False,6.871091294610546,2024
1253,16960,35,Male,180020,2022-02-26,451,Mass Market,2025-09-10,debit,2678,Johnson Group,Rent,online,88216,False,9,2,False,7.893198869544609,2025
1254,13004,54,Male,227383,2024-05-17,482,Affluent,2025-01-17,debit,3548,Lucas-Garrett,Groceries,atm,80912,False,1,4,True,8.174421152646497,2025
1255,15136,36,Male,89093,2022-06-17,698,Mass Market,2025-09-18,debit,2687,Gordon Group,Utilities,branch,51750,False,9,3,False,7.89655270164304,2025
1256,10329,64,Male,89123,2025-06-30,371,Affluent,2025-08-26,debit,1640,Fowler Ltd,Online Retail,branch,90956,False,8,1,False,7.403061091090091,2025
1257,13640,45,Male,36535,2021-04-17,717,Mass Market,2025-10-31,debit,1801,Friedman and Sons,Salary,mobile_app,44379,False,10,4,False,7.496652438168283,2025
1258,17982,57,Female,86490,2022-04-09,582,Affluent,2025-08-25,debit,2613,Smith-Smith,Salary,mobile_app,52682,False,8,0,False,7.868636894184167,2025
1259,14107,37,Male,66562,2021-03-12,373,Affluent,2025-04-05,debit,1981,"Morris, Anthony and Hill",Online Retail,atm,64713,False,4,5,False,7.591861714889934,2025
1260,11341,66,Male,139042,2020-09-01,654,Affluent,2025-10-28,debit,76,May Inc,Salary,atm,56919,False,10,1,False,4.343805421853684,2025
1261,18407,50,Male,109080,2025-07-19,796,Student,2025-09-20,credit,844,Johnson and Sons,Utilities,atm,60384,False,9,5,False,6.739336627357174,2025
1262,10338,29,Female,209607,2025-11-28,627,Mass Market,2025-06-13,credit,215,Nolan LLC,Groceries,atm,51128,False,6,4,False,5.375278407684165,2025
1263,15895,68,Male,61269,2025-02-16,834,Mass Market,2025-07-15,debit,2843,Dawson LLC,Transfers,mobile_app,1835,False,7,1,False,7.952966790923131,2025
1264,12708,32,Female,100674,2019-05-23,746,Mass Market,2024-12-10,debit,4260,Garcia-Diaz,Education,branch,21283,False,12,1,True,8.357259153499912,2024
1265,11750,58,Male,62462,2022-07-09,672,Mass Market,2025-07-22,credit,1724,Humphrey-Fox,Investment,online,49506,False,7,1,False,7.45298232946546,2025
1266,15604,56,Female,154199,2023-12-13,661,Affluent,2025-07-07,debit,1542,Rodriguez Inc,Entertainment,branch,53625,False,7,0,False,7.341483852363161,2025
1267,12421,19,Female,43147,2016-08-09,392,Mass Market,2025-03-06,debit,3155,"Bradley, Blake and Jacobson",Investment,branch,35963,False,3,3,True,8.057060681965766,2025
1268,17119,46,Male,196600,2021-09-30,620,Affluent,2025-11-18,debit,3130,Mcguire-Jones,Online Retail,mobile_app,9179,False,11,1,True,8.049107721326406,2025
1269,18901,58,Male,97095,2025-04-10,623,Mass Market,2025-03-26,credit,717,Joseph Inc,Groceries,branch,94440,False,3,2,False,6.576469569048224,2025
1270,15319,27,Male,220003,2018-01-03,683,Student,2025-08-13,debit,188,Wright and Sons,Groceries,branch,99210,False,8,2,False,5.241747015059643,2025
1271,16609,19,Male,110925,2019-05-26,645,Student,2025-03-26,credit,122,Owen Ltd,Rent,atm,11955,False,3,2,False,4.812184355372417,2025
1272,15387,68,Female,86381,2025-05-08,402,Mass Market,2025-02-13,credit,766,Brown-Porter,Online Retail,online,7198,False,2,3,False,6.642486801367256,2025
1273,13993,28,Female,119468,2016-10-19,514,Mass Market,2025-09-20,debit,906,"Dickson, Garcia and Wyatt",Salary,branch,67156,False,9,5,False,6.810142450115136,2025
1274,18680,30,Female,83749,2016-07-22,491,High Net Worth,2025-08-23,credit,2878,Hall LLC,Salary,branch,44588,False,8,5,False,7.965198290612176,2025
1275,18044,27,Female,189744,2021-08-08,493,Student,2025-08-25,debit,168,Webster-Leonard,Healthcare,online,11766,False,8,0,False,5.1298987149230735,2025
1276,18238,31,Male,33731,2020-05-05,679,Mass Market,2025-08-04,debit,795,"Ryan, Woods and Solis",Transfers,atm,96626,False,8,0,False,6.679599185844383,2025
1277,14873,35,Male,144647,2020-10-23,702,Mass Market,2025-06-17,debit,1813,Thomas LLC,Education,mobile_app,53570,False,6,1,False,7.503289630675082,2025
1278,14806,68,Female,205584,2023-02-12,310,Student,2025-07-13,debit,1849,Brown-Dougherty,Groceries,mobile_app,69874,False,7,6,False,7.52294091807237,2025
1279,18592,71,Male,249730,2015-12-09,486,Affluent,2025-08-06,debit,3178,Patterson-Bell,Rent,branch,48679,False,8,2,True,8.064321960910803,2025
1280,15913,26,Female,71024,2016-11-28,314,Mass Market,2025-07-06,debit,2308,Smith-Gonzalez,Rent,atm,5301,False,7,6,False,7.744569809354496,2025
1281,17124,74,Male,136712,2022-10-25,596,Affluent,2025-05-23,debit,4088,Vazquez-Nguyen,Utilities,mobile_app,15144,False,5,4,True,8.316055720364643,2025
